BondIDType,BondID,Price,Spread
CUSIP,912810UE6,100-102,0-00+
CUSIP,912828YU8,100-102,0-00+
CUSIP,91282CAY7,100-102,0-00+
CUSIP,91282CDJ7,100-102,0-00+
CUSIP,91282CFY2,100-102,0-00+
CUSIP,91282CLW9,100-102,0-00+
CUSIP,912810RJ9,100-103,0-002
CUSIP,912810UE6,100-103,0-002
CUSIP,912828YU8,100-103,0-002
CUSIP,91282CAY7,100-103,0-002
CUSIP,91282CDJ7,100-103,0-002
CUSIP,91282CFY2,100-103,0-002
CUSIP,91282CLW9,100-103,0-002
CUSIP,912810RJ9,100-10+,0-00+
CUSIP,912810UE6,100-10+,0-00+
CUSIP,912828YU8,100-10+,0-00+
CUSIP,91282CAY7,100-10+,0-00+
CUSIP,91282CDJ7,100-10+,0-00+
CUSIP,91282CFY2,100-10+,0-00+
CUSIP,91282CLW9,100-10+,0-00+
CUSIP,912810RJ9,100-105,0-002
CUSIP,912810UE6,100-105,0-002
CUSIP,912828YU8,100-105,0-002
CUSIP,91282CAY7,100-105,0-002
CUSIP,91282CDJ7,100-105,0-002
CUSIP,91282CFY2,100-105,0-002
CUSIP,91282CLW9,100-105,0-002
CUSIP,912810RJ9,100-106,0-00+
CUSIP,912810UE6,100-106,0-00+
CUSIP,912828YU8,100-106,0-00+
CUSIP,91282CAY7,100-106,0-00+
CUSIP,91282CDJ7,100-106,0-00+
CUSIP,91282CFY2,100-106,0-00+
CUSIP,91282CLW9,100-106,0-00+
CUSIP,912810RJ9,100-107,0-002
CUSIP,912810UE6,100-107,0-002
CUSIP,912828YU8,100-107,0-002
CUSIP,91282CAY7,100-107,0-002
CUSIP,91282CDJ7,100-107,0-002
CUSIP,91282CFY2,100-107,0-002
CUSIP,91282CLW9,100-107,0-002
CUSIP,912810RJ9,100-110,0-00+
CUSIP,912810UE6,100-110,0-00+
CUSIP,912828YU8,100-110,0-00+
CUSIP,91282CAY7,100-110,0-00+
CUSIP,91282CDJ7,100-110,0-00+
CUSIP,91282CFY2,100-110,0-00+
CUSIP,91282CLW9,100-110,0-00+
CUSIP,912810RJ9,100-111,0-002
CUSIP,912810UE6,100-111,0-002
CUSIP,912828YU8,100-111,0-002
CUSIP,91282CAY7,100-111,0-002
CUSIP,91282CDJ7,100-111,0-002
CUSIP,91282CFY2,100-111,0-002
CUSIP,91282CLW9,100-111,0-002
CUSIP,912810RJ9,100-112,0-00+
CUSIP,912810UE6,100-112,0-00+
CUSIP,912828YU8,100-112,0-00+
CUSIP,91282CAY7,100-112,0-00+
CUSIP,91282CDJ7,100-112,0-00+
CUSIP,91282CFY2,100-112,0-00+
CUSIP,91282CLW9,100-112,0-00+
CUSIP,912810RJ9,100-113,0-002
CUSIP,912810UE6,100-113,0-002
CUSIP,912828YU8,100-113,0-002
CUSIP,91282CAY7,100-113,0-002
CUSIP,91282CDJ7,100-113,0-002
CUSIP,91282CFY2,100-113,0-002
CUSIP,91282CLW9,100-113,0-002
CUSIP,912810RJ9,100-11+,0-00+
CUSIP,912810UE6,100-11+,0-00+
CUSIP,912828YU8,100-11+,0-00+
CUSIP,91282CAY7,100-11+,0-00+
CUSIP,91282CDJ7,100-11+,0-00+
CUSIP,91282CFY2,100-11+,0-00+
CUSIP,91282CLW9,100-11+,0-00+
CUSIP,912810RJ9,100-115,0-002
CUSIP,912810UE6,100-115,0-002
CUSIP,912828YU8,100-115,0-002
CUSIP,91282CAY7,100-115,0-002
CUSIP,91282CDJ7,100-115,0-002
CUSIP,91282CFY2,100-115,0-002
CUSIP,91282CLW9,100-115,0-002
CUSIP,912810RJ9,100-116,0-00+
CUSIP,912810UE6,100-116,0-00+
CUSIP,912828YU8,100-116,0-00+
CUSIP,91282CAY7,100-116,0-00+
CUSIP,91282CDJ7,100-116,0-00+
CUSIP,91282CFY2,100-116,0-00+
CUSIP,91282CLW9,100-116,0-00+
CUSIP,912810RJ9,100-117,0-002
CUSIP,912810UE6,100-117,0-002
CUSIP,912828YU8,100-117,0-002
CUSIP,91282CAY7,100-117,0-002
CUSIP,91282CDJ7,100-117,0-002
CUSIP,91282CFY2,100-117,0-002
CUSIP,91282CLW9,100-117,0-002
CUSIP,912810RJ9,100-120,0-00+
CUSIP,912810UE6,100-120,0-00+
CUSIP,912828YU8,100-120,0-00+
CUSIP,91282CAY7,100-120,0-00+
CUSIP,91282CDJ7,100-120,0-00+
CUSIP,91282CFY2,100-120,0-00+
CUSIP,91282CLW9,100-120,0-00+
CUSIP,912810RJ9,100-121,0-002
CUSIP,912810UE6,100-121,0-002
CUSIP,912828YU8,100-121,0-002
CUSIP,91282CAY7,100-121,0-002
CUSIP,91282CDJ7,100-121,0-002
CUSIP,91282CFY2,100-121,0-002
CUSIP,91282CLW9,100-121,0-002
CUSIP,912810RJ9,100-122,0-00+
CUSIP,912810UE6,100-122,0-00+
CUSIP,912828YU8,100-122,0-00+
CUSIP,91282CAY7,100-122,0-00+
CUSIP,91282CDJ7,100-122,0-00+
CUSIP,91282CFY2,100-122,0-00+
CUSIP,91282CLW9,100-122,0-00+
CUSIP,912810RJ9,100-123,0-002
CUSIP,912810UE6,100-123,0-002
CUSIP,912828YU8,100-123,0-002
CUSIP,91282CAY7,100-123,0-002
CUSIP,91282CDJ7,100-123,0-002
CUSIP,91282CFY2,100-123,0-002
CUSIP,91282CLW9,100-123,0-002
CUSIP,912810RJ9,100-12+,0-00+
CUSIP,912810UE6,100-12+,0-00+
CUSIP,912828YU8,100-12+,0-00+
CUSIP,91282CAY7,100-12+,0-00+
CUSIP,91282CDJ7,100-12+,0-00+
CUSIP,91282CFY2,100-12+,0-00+
CUSIP,91282CLW9,100-12+,0-00+
CUSIP,912810RJ9,100-125,0-002
CUSIP,912810UE6,100-125,0-002
CUSIP,912828YU8,100-125,0-002
CUSIP,91282CAY7,100-125,0-002
CUSIP,91282CDJ7,100-125,0-002
CUSIP,91282CFY2,100-125,0-002
CUSIP,91282CLW9,100-125,0-002
CUSIP,912810RJ9,100-126,0-00+
CUSIP,912810UE6,100-126,0-00+
CUSIP,912828YU8,100-126,0-00+
CUSIP,91282CAY7,100-126,0-00+
CUSIP,91282CDJ7,100-126,0-00+
CUSIP,91282CFY2,100-126,0-00+
CUSIP,91282CLW9,100-126,0-00+
CUSIP,912810RJ9,100-127,0-002
CUSIP,912810UE6,100-127,0-002
CUSIP,912828YU8,100-127,0-002
CUSIP,91282CAY7,100-127,0-002
CUSIP,91282CDJ7,100-127,0-002
CUSIP,91282CFY2,100-127,0-002
CUSIP,91282CLW9,100-127,0-002
CUSIP,912810RJ9,100-130,0-00+
CUSIP,912810UE6,100-130,0-00+
CUSIP,912828YU8,100-130,0-00+
CUSIP,91282CAY7,100-130,0-00+
CUSIP,91282CDJ7,100-130,0-00+
CUSIP,91282CFY2,100-130,0-00+
CUSIP,91282CLW9,100-130,0-00+
CUSIP,912810RJ9,100-131,0-002
CUSIP,912810UE6,100-131,0-002
CUSIP,912828YU8,100-131,0-002
CUSIP,91282CAY7,100-131,0-002
CUSIP,91282CDJ7,100-131,0-002
CUSIP,91282CFY2,100-131,0-002
CUSIP,91282CLW9,100-131,0-002
CUSIP,912810RJ9,100-132,0-00+
CUSIP,912810UE6,100-132,0-00+
CUSIP,912828YU8,100-132,0-00+
CUSIP,91282CAY7,100-132,0-00+
CUSIP,91282CDJ7,100-132,0-00+
CUSIP,91282CFY2,100-132,0-00+
CUSIP,91282CLW9,100-132,0-00+
CUSIP,912810RJ9,100-133,0-002
CUSIP,912810UE6,100-133,0-002
CUSIP,912828YU8,100-133,0-002
CUSIP,91282CAY7,100-133,0-002
CUSIP,91282CDJ7,100-133,0-002
CUSIP,91282CFY2,100-133,0-002
CUSIP,91282CLW9,100-133,0-002
CUSIP,912810RJ9,100-13+,0-00+
CUSIP,912810UE6,100-13+,0-00+
CUSIP,912828YU8,100-13+,0-00+
CUSIP,91282CAY7,100-13+,0-00+
CUSIP,91282CDJ7,100-13+,0-00+
CUSIP,91282CFY2,100-13+,0-00+
CUSIP,91282CLW9,100-13+,0-00+
CUSIP,912810RJ9,100-135,0-002
CUSIP,912810UE6,100-135,0-002
CUSIP,912828YU8,100-135,0-002
CUSIP,91282CAY7,100-135,0-002
CUSIP,91282CDJ7,100-135,0-002
CUSIP,91282CFY2,100-135,0-002
CUSIP,91282CLW9,100-135,0-002
CUSIP,912810RJ9,100-136,0-00+
CUSIP,912810UE6,100-136,0-00+
CUSIP,912828YU8,100-136,0-00+
CUSIP,91282CAY7,100-136,0-00+
CUSIP,91282CDJ7,100-136,0-00+
CUSIP,91282CFY2,100-136,0-00+
CUSIP,91282CLW9,100-136,0-00+
CUSIP,912810RJ9,100-137,0-002
CUSIP,912810UE6,100-137,0-002
CUSIP,912828YU8,100-137,0-002
CUSIP,91282CAY7,100-137,0-002
CUSIP,91282CDJ7,100-137,0-002
CUSIP,91282CFY2,100-137,0-002
CUSIP,91282CLW9,100-137,0-002
CUSIP,912810RJ9,100-140,0-00+
CUSIP,912810UE6,100-140,0-00+
CUSIP,912828YU8,100-140,0-00+
CUSIP,91282CAY7,100-140,0-00+
CUSIP,91282CDJ7,100-140,0-00+
CUSIP,91282CFY2,100-140,0-00+
CUSIP,91282CLW9,100-140,0-00+
CUSIP,912810RJ9,100-141,0-002
CUSIP,912810UE6,100-141,0-002
CUSIP,912828YU8,100-141,0-002
CUSIP,91282CAY7,100-141,0-002
CUSIP,91282CDJ7,100-141,0-002
CUSIP,91282CFY2,100-141,0-002
CUSIP,91282CLW9,100-141,0-002
CUSIP,912810RJ9,100-142,0-00+
CUSIP,912810UE6,100-142,0-00+
CUSIP,912828YU8,100-142,0-00+
CUSIP,91282CAY7,100-142,0-00+
CUSIP,91282CDJ7,100-142,0-00+
CUSIP,91282CFY2,100-142,0-00+
CUSIP,91282CLW9,100-142,0-00+
CUSIP,912810RJ9,100-143,0-002
CUSIP,912810UE6,100-143,0-002
CUSIP,912828YU8,100-143,0-002
CUSIP,91282CAY7,100-143,0-002
CUSIP,91282CDJ7,100-143,0-002
CUSIP,91282CFY2,100-143,0-002
CUSIP,91282CLW9,100-143,0-002
CUSIP,912810RJ9,100-14+,0-00+
CUSIP,912810UE6,100-14+,0-00+
CUSIP,912828YU8,100-14+,0-00+
CUSIP,91282CAY7,100-14+,0-00+
CUSIP,91282CDJ7,100-14+,0-00+
CUSIP,91282CFY2,100-14+,0-00+
CUSIP,91282CLW9,100-14+,0-00+
CUSIP,912810RJ9,100-145,0-002
CUSIP,912810UE6,100-145,0-002
CUSIP,912828YU8,100-145,0-002
CUSIP,91282CAY7,100-145,0-002
CUSIP,91282CDJ7,100-145,0-002
CUSIP,91282CFY2,100-145,0-002
CUSIP,91282CLW9,100-145,0-002
CUSIP,912810RJ9,100-146,0-00+
CUSIP,912810UE6,100-146,0-00+
CUSIP,912828YU8,100-146,0-00+
CUSIP,91282CAY7,100-146,0-00+
CUSIP,91282CDJ7,100-146,0-00+
CUSIP,91282CFY2,100-146,0-00+
CUSIP,91282CLW9,100-146,0-00+
CUSIP,912810RJ9,100-147,0-002
CUSIP,912810UE6,100-147,0-002
CUSIP,912828YU8,100-147,0-002
CUSIP,91282CAY7,100-147,0-002
CUSIP,91282CDJ7,100-147,0-002
CUSIP,91282CFY2,100-147,0-002
CUSIP,91282CLW9,100-147,0-002
CUSIP,912810RJ9,100-150,0-00+
CUSIP,912810UE6,100-150,0-00+
CUSIP,912828YU8,100-150,0-00+
CUSIP,91282CAY7,100-150,0-00+
CUSIP,91282CDJ7,100-150,0-00+
CUSIP,91282CFY2,100-150,0-00+
CUSIP,91282CLW9,100-150,0-00+
CUSIP,912810RJ9,100-151,0-002
CUSIP,912810UE6,100-151,0-002
CUSIP,912828YU8,100-151,0-002
CUSIP,91282CAY7,100-151,0-002
CUSIP,91282CDJ7,100-151,0-002
CUSIP,91282CFY2,100-151,0-002
CUSIP,91282CLW9,100-151,0-002
CUSIP,912810RJ9,100-152,0-00+
CUSIP,912810UE6,100-152,0-00+
CUSIP,912828YU8,100-152,0-00+
CUSIP,91282CAY7,100-152,0-00+
CUSIP,91282CDJ7,100-152,0-00+
CUSIP,91282CFY2,100-152,0-00+
CUSIP,91282CLW9,100-152,0-00+
CUSIP,912810RJ9,100-153,0-002
CUSIP,912810UE6,100-153,0-002
CUSIP,912828YU8,100-153,0-002
CUSIP,91282CAY7,100-153,0-002
CUSIP,91282CDJ7,100-153,0-002
CUSIP,91282CFY2,100-153,0-002
CUSIP,91282CLW9,100-153,0-002
CUSIP,912810RJ9,100-15+,0-00+
CUSIP,912810UE6,100-15+,0-00+
CUSIP,912828YU8,100-15+,0-00+
CUSIP,91282CAY7,100-15+,0-00+
CUSIP,91282CDJ7,100-15+,0-00+
CUSIP,91282CFY2,100-15+,0-00+
CUSIP,91282CLW9,100-15+,0-00+
CUSIP,912810RJ9,100-155,0-002
CUSIP,912810UE6,100-155,0-002
CUSIP,912828YU8,100-155,0-002
CUSIP,91282CAY7,100-155,0-002
CUSIP,91282CDJ7,100-155,0-002
CUSIP,91282CFY2,100-155,0-002
CUSIP,91282CLW9,100-155,0-002
CUSIP,912810RJ9,100-156,0-00+
CUSIP,912810UE6,100-156,0-00+
CUSIP,912828YU8,100-156,0-00+
CUSIP,91282CAY7,100-156,0-00+
CUSIP,91282CDJ7,100-156,0-00+
CUSIP,91282CFY2,100-156,0-00+
CUSIP,91282CLW9,100-156,0-00+
CUSIP,912810RJ9,100-157,0-002
CUSIP,912810UE6,100-157,0-002
CUSIP,912828YU8,100-157,0-002
CUSIP,91282CAY7,100-157,0-002
CUSIP,91282CDJ7,100-157,0-002
CUSIP,91282CFY2,100-157,0-002
CUSIP,91282CLW9,100-157,0-002
CUSIP,912810RJ9,100-160,0-00+
CUSIP,912810UE6,100-160,0-00+
CUSIP,912828YU8,100-160,0-00+
CUSIP,91282CAY7,100-160,0-00+
CUSIP,91282CDJ7,100-160,0-00+
CUSIP,91282CFY2,100-160,0-00+
CUSIP,91282CLW9,100-160,0-00+
CUSIP,912810RJ9,100-161,0-002
CUSIP,912810UE6,100-161,0-002
CUSIP,912828YU8,100-161,0-002
CUSIP,91282CAY7,100-161,0-002
CUSIP,91282CDJ7,100-161,0-002
CUSIP,91282CFY2,100-161,0-002
CUSIP,91282CLW9,100-161,0-002
CUSIP,912810RJ9,100-162,0-00+
CUSIP,912810UE6,100-162,0-00+
CUSIP,912828YU8,100-162,0-00+
CUSIP,91282CAY7,100-162,0-00+
CUSIP,91282CDJ7,100-162,0-00+
CUSIP,91282CFY2,100-162,0-00+
CUSIP,91282CLW9,100-162,0-00+
CUSIP,912810RJ9,100-163,0-002
CUSIP,912810UE6,100-163,0-002
CUSIP,912828YU8,100-163,0-002
CUSIP,91282CAY7,100-163,0-002
CUSIP,91282CDJ7,100-163,0-002
CUSIP,91282CFY2,100-163,0-002
CUSIP,91282CLW9,100-163,0-002
CUSIP,912810RJ9,100-16+,0-00+
CUSIP,912810UE6,100-16+,0-00+
CUSIP,912828YU8,100-16+,0-00+
CUSIP,91282CAY7,100-16+,0-00+
CUSIP,91282CDJ7,100-16+,0-00+
CUSIP,91282CFY2,100-16+,0-00+
CUSIP,91282CLW9,100-16+,0-00+
CUSIP,912810RJ9,100-165,0-002
CUSIP,912810UE6,100-165,0-002
CUSIP,912828YU8,100-165,0-002
CUSIP,91282CAY7,100-165,0-002
CUSIP,91282CDJ7,100-165,0-002
CUSIP,91282CFY2,100-165,0-002
CUSIP,91282CLW9,100-165,0-002
CUSIP,912810RJ9,100-166,0-00+
CUSIP,912810UE6,100-166,0-00+
CUSIP,912828YU8,100-166,0-00+
CUSIP,91282CAY7,100-166,0-00+
CUSIP,91282CDJ7,100-166,0-00+
CUSIP,91282CFY2,100-166,0-00+
CUSIP,91282CLW9,100-166,0-00+
CUSIP,912810RJ9,100-167,0-002
CUSIP,912810UE6,100-167,0-002
CUSIP,912828YU8,100-167,0-002
CUSIP,91282CAY7,100-167,0-002
CUSIP,91282CDJ7,100-167,0-002
CUSIP,91282CFY2,100-167,0-002
CUSIP,91282CLW9,100-167,0-002
CUSIP,912810RJ9,100-170,0-00+
CUSIP,912810UE6,100-170,0-00+
CUSIP,912828YU8,100-170,0-00+
CUSIP,91282CAY7,100-170,0-00+
CUSIP,91282CDJ7,100-170,0-00+
CUSIP,91282CFY2,100-170,0-00+
CUSIP,91282CLW9,100-170,0-00+
CUSIP,912810RJ9,100-171,0-002
CUSIP,912810UE6,100-171,0-002
CUSIP,912828YU8,100-171,0-002
CUSIP,91282CAY7,100-171,0-002
CUSIP,91282CDJ7,100-171,0-002
CUSIP,91282CFY2,100-171,0-002
CUSIP,91282CLW9,100-171,0-002
CUSIP,912810RJ9,100-172,0-00+
CUSIP,912810UE6,100-172,0-00+
CUSIP,912828YU8,100-172,0-00+
CUSIP,91282CAY7,100-172,0-00+
CUSIP,91282CDJ7,100-172,0-00+
CUSIP,91282CFY2,100-172,0-00+
CUSIP,91282CLW9,100-172,0-00+
CUSIP,912810RJ9,100-173,0-002
CUSIP,912810UE6,100-173,0-002
CUSIP,912828YU8,100-173,0-002
CUSIP,91282CAY7,100-173,0-002
CUSIP,91282CDJ7,100-173,0-002
CUSIP,91282CFY2,100-173,0-002
CUSIP,91282CLW9,100-173,0-002
CUSIP,912810RJ9,100-17+,0-00+
CUSIP,912810UE6,100-17+,0-00+
CUSIP,912828YU8,100-17+,0-00+
CUSIP,91282CAY7,100-17+,0-00+
CUSIP,91282CDJ7,100-17+,0-00+
CUSIP,91282CFY2,100-17+,0-00+
CUSIP,91282CLW9,100-17+,0-00+
CUSIP,912810RJ9,100-175,0-002
CUSIP,912810UE6,100-175,0-002
CUSIP,912828YU8,100-175,0-002
CUSIP,91282CAY7,100-175,0-002
CUSIP,91282CDJ7,100-175,0-002
CUSIP,91282CFY2,100-175,0-002
CUSIP,91282CLW9,100-175,0-002
CUSIP,912810RJ9,100-176,0-00+
CUSIP,912810UE6,100-176,0-00+
CUSIP,912828YU8,100-176,0-00+
CUSIP,91282CAY7,100-176,0-00+
CUSIP,91282CDJ7,100-176,0-00+
CUSIP,91282CFY2,100-176,0-00+
CUSIP,91282CLW9,100-176,0-00+
CUSIP,912810RJ9,100-177,0-002
CUSIP,912810UE6,100-177,0-002
CUSIP,912828YU8,100-177,0-002
CUSIP,91282CAY7,100-177,0-002
CUSIP,91282CDJ7,100-177,0-002
CUSIP,91282CFY2,100-177,0-002
CUSIP,91282CLW9,100-177,0-002
CUSIP,912810RJ9,100-180,0-00+
CUSIP,912810UE6,100-180,0-00+
CUSIP,912828YU8,100-180,0-00+
CUSIP,91282CAY7,100-180,0-00+
CUSIP,91282CDJ7,100-180,0-00+
CUSIP,91282CFY2,100-180,0-00+
CUSIP,91282CLW9,100-180,0-00+
CUSIP,912810RJ9,100-181,0-002
CUSIP,912810UE6,100-181,0-002
CUSIP,912828YU8,100-181,0-002
CUSIP,91282CAY7,100-181,0-002
CUSIP,91282CDJ7,100-181,0-002
CUSIP,91282CFY2,100-181,0-002
CUSIP,91282CLW9,100-181,0-002
CUSIP,912810RJ9,100-182,0-00+
CUSIP,912810UE6,100-182,0-00+
CUSIP,912828YU8,100-182,0-00+
CUSIP,91282CAY7,100-182,0-00+
CUSIP,91282CDJ7,100-182,0-00+
CUSIP,91282CFY2,100-182,0-00+
CUSIP,91282CLW9,100-182,0-00+
CUSIP,912810RJ9,100-183,0-002
CUSIP,912810UE6,100-183,0-002
CUSIP,912828YU8,100-183,0-002
CUSIP,91282CAY7,100-183,0-002
CUSIP,91282CDJ7,100-183,0-002
CUSIP,91282CFY2,100-183,0-002
CUSIP,91282CLW9,100-183,0-002
CUSIP,912810RJ9,100-18+,0-00+
CUSIP,912810UE6,100-18+,0-00+
CUSIP,912828YU8,100-18+,0-00+
CUSIP,91282CAY7,100-18+,0-00+
CUSIP,91282CDJ7,100-18+,0-00+
CUSIP,91282CFY2,100-18+,0-00+
CUSIP,91282CLW9,100-18+,0-00+
CUSIP,912810RJ9,100-185,0-002
CUSIP,912810UE6,100-185,0-002
CUSIP,912828YU8,100-185,0-002
CUSIP,91282CAY7,100-185,0-002
CUSIP,91282CDJ7,100-185,0-002
CUSIP,91282CFY2,100-185,0-002
CUSIP,91282CLW9,100-185,0-002
CUSIP,912810RJ9,100-186,0-00+
CUSIP,912810UE6,100-186,0-00+
CUSIP,912828YU8,100-186,0-00+
CUSIP,91282CAY7,100-186,0-00+
CUSIP,91282CDJ7,100-186,0-00+
CUSIP,91282CFY2,100-186,0-00+
CUSIP,91282CLW9,100-186,0-00+
CUSIP,912810RJ9,100-187,0-002
CUSIP,912810UE6,100-187,0-002
CUSIP,912828YU8,100-187,0-002
CUSIP,91282CAY7,100-187,0-002
CUSIP,91282CDJ7,100-187,0-002
CUSIP,91282CFY2,100-187,0-002
CUSIP,91282CLW9,100-187,0-002
CUSIP,912810RJ9,100-190,0-00+
CUSIP,912810UE6,100-190,0-00+
CUSIP,912828YU8,100-190,0-00+
CUSIP,91282CAY7,100-190,0-00+
CUSIP,91282CDJ7,100-190,0-00+
CUSIP,91282CFY2,100-190,0-00+
CUSIP,91282CLW9,100-190,0-00+
CUSIP,912810RJ9,100-191,0-002
CUSIP,912810UE6,100-191,0-002
CUSIP,912828YU8,100-191,0-002
CUSIP,91282CAY7,100-191,0-002
CUSIP,91282CDJ7,100-191,0-002
CUSIP,91282CFY2,100-191,0-002
CUSIP,91282CLW9,100-191,0-002
CUSIP,912810RJ9,100-192,0-00+
CUSIP,912810UE6,100-192,0-00+
CUSIP,912828YU8,100-192,0-00+
CUSIP,91282CAY7,100-192,0-00+
CUSIP,91282CDJ7,100-192,0-00+
CUSIP,91282CFY2,100-192,0-00+
CUSIP,91282CLW9,100-192,0-00+
CUSIP,912810RJ9,100-193,0-002
CUSIP,912810UE6,100-193,0-002
CUSIP,912828YU8,100-193,0-002
CUSIP,91282CAY7,100-193,0-002
CUSIP,91282CDJ7,100-193,0-002
CUSIP,91282CFY2,100-193,0-002
CUSIP,91282CLW9,100-193,0-002
CUSIP,912810RJ9,100-19+,0-00+
CUSIP,912810UE6,100-19+,0-00+
CUSIP,912828YU8,100-19+,0-00+
CUSIP,91282CAY7,100-19+,0-00+
CUSIP,91282CDJ7,100-19+,0-00+
CUSIP,91282CFY2,100-19+,0-00+
CUSIP,91282CLW9,100-19+,0-00+
CUSIP,912810RJ9,100-195,0-002
CUSIP,912810UE6,100-195,0-002
CUSIP,912828YU8,100-195,0-002
CUSIP,91282CAY7,100-195,0-002
CUSIP,91282CDJ7,100-195,0-002
CUSIP,91282CFY2,100-195,0-002
CUSIP,91282CLW9,100-195,0-002
CUSIP,912810RJ9,100-196,0-00+
CUSIP,912810UE6,100-196,0-00+
CUSIP,912828YU8,100-196,0-00+
CUSIP,91282CAY7,100-196,0-00+
CUSIP,91282CDJ7,100-196,0-00+
CUSIP,91282CFY2,100-196,0-00+
CUSIP,91282CLW9,100-196,0-00+
CUSIP,912810RJ9,100-197,0-002
CUSIP,912810UE6,100-197,0-002
CUSIP,912828YU8,100-197,0-002
CUSIP,91282CAY7,100-197,0-002
CUSIP,91282CDJ7,100-197,0-002
CUSIP,91282CFY2,100-197,0-002
CUSIP,91282CLW9,100-197,0-002
CUSIP,912810RJ9,100-200,0-00+
CUSIP,912810UE6,100-200,0-00+
CUSIP,912828YU8,100-200,0-00+
CUSIP,91282CAY7,100-200,0-00+
CUSIP,91282CDJ7,100-200,0-00+
CUSIP,91282CFY2,100-200,0-00+
CUSIP,91282CLW9,100-200,0-00+
CUSIP,912810RJ9,100-201,0-002
CUSIP,912810UE6,100-201,0-002
CUSIP,912828YU8,100-201,0-002
CUSIP,91282CAY7,100-201,0-002
CUSIP,91282CDJ7,100-201,0-002
CUSIP,91282CFY2,100-201,0-002
CUSIP,91282CLW9,100-201,0-002
CUSIP,912810RJ9,100-202,0-00+
CUSIP,912810UE6,100-202,0-00+
CUSIP,912828YU8,100-202,0-00+
CUSIP,91282CAY7,100-202,0-00+
CUSIP,91282CDJ7,100-202,0-00+
CUSIP,91282CFY2,100-202,0-00+
CUSIP,91282CLW9,100-202,0-00+
CUSIP,912810RJ9,100-203,0-002
CUSIP,912810UE6,100-203,0-002
CUSIP,912828YU8,100-203,0-002
CUSIP,91282CAY7,100-203,0-002
CUSIP,91282CDJ7,100-203,0-002
CUSIP,91282CFY2,100-203,0-002
CUSIP,91282CLW9,100-203,0-002
CUSIP,912810RJ9,100-20+,0-00+
CUSIP,912810UE6,100-20+,0-00+
CUSIP,912828YU8,100-20+,0-00+
CUSIP,91282CAY7,100-20+,0-00+
CUSIP,91282CDJ7,100-20+,0-00+
CUSIP,91282CFY2,100-20+,0-00+
CUSIP,91282CLW9,100-20+,0-00+
CUSIP,912810RJ9,100-205,0-002
CUSIP,912810UE6,100-205,0-002
CUSIP,912828YU8,100-205,0-002
CUSIP,91282CAY7,100-205,0-002
CUSIP,91282CDJ7,100-205,0-002
CUSIP,91282CFY2,100-205,0-002
CUSIP,91282CLW9,100-205,0-002
CUSIP,912810RJ9,100-206,0-00+
CUSIP,912810UE6,100-206,0-00+
CUSIP,912828YU8,100-206,0-00+
CUSIP,91282CAY7,100-206,0-00+
CUSIP,91282CDJ7,100-206,0-00+
CUSIP,91282CFY2,100-206,0-00+
CUSIP,91282CLW9,100-206,0-00+
CUSIP,912810RJ9,100-207,0-002
CUSIP,912810UE6,100-207,0-002
CUSIP,912828YU8,100-207,0-002
CUSIP,91282CAY7,100-207,0-002
CUSIP,91282CDJ7,100-207,0-002
CUSIP,91282CFY2,100-207,0-002
CUSIP,91282CLW9,100-207,0-002
CUSIP,912810RJ9,100-210,0-00+
CUSIP,912810UE6,100-210,0-00+
CUSIP,912828YU8,100-210,0-00+
CUSIP,91282CAY7,100-210,0-00+
CUSIP,91282CDJ7,100-210,0-00+
CUSIP,91282CFY2,100-210,0-00+
CUSIP,91282CLW9,100-210,0-00+
CUSIP,912810RJ9,100-211,0-002
CUSIP,912810UE6,100-211,0-002
CUSIP,912828YU8,100-211,0-002
CUSIP,91282CAY7,100-211,0-002
CUSIP,91282CDJ7,100-211,0-002
CUSIP,91282CFY2,100-211,0-002
CUSIP,91282CLW9,100-211,0-002
CUSIP,912810RJ9,100-212,0-00+
CUSIP,912810UE6,100-212,0-00+
CUSIP,912828YU8,100-212,0-00+
CUSIP,91282CAY7,100-212,0-00+
CUSIP,91282CDJ7,100-212,0-00+
CUSIP,91282CFY2,100-212,0-00+
CUSIP,91282CLW9,100-212,0-00+
CUSIP,912810RJ9,100-213,0-002
CUSIP,912810UE6,100-213,0-002
CUSIP,912828YU8,100-213,0-002
CUSIP,91282CAY7,100-213,0-002
CUSIP,91282CDJ7,100-213,0-002
CUSIP,91282CFY2,100-213,0-002
CUSIP,91282CLW9,100-213,0-002
CUSIP,912810RJ9,100-21+,0-00+
CUSIP,912810UE6,100-21+,0-00+
CUSIP,912828YU8,100-21+,0-00+
CUSIP,91282CAY7,100-21+,0-00+
CUSIP,91282CDJ7,100-21+,0-00+
CUSIP,91282CFY2,100-21+,0-00+
CUSIP,91282CLW9,100-21+,0-00+
CUSIP,912810RJ9,100-215,0-002
CUSIP,912810UE6,100-215,0-002
CUSIP,912828YU8,100-215,0-002
CUSIP,91282CAY7,100-215,0-002
CUSIP,91282CDJ7,100-215,0-002
CUSIP,91282CFY2,100-215,0-002
CUSIP,91282CLW9,100-215,0-002
CUSIP,912810RJ9,100-216,0-00+
CUSIP,912810UE6,100-216,0-00+
CUSIP,912828YU8,100-216,0-00+
CUSIP,91282CAY7,100-216,0-00+
CUSIP,91282CDJ7,100-216,0-00+
CUSIP,91282CFY2,100-216,0-00+
CUSIP,91282CLW9,100-216,0-00+
